track_id,type_position,type,position,upper_lower,event_start_s,event_end_s,noisy,fold_conf_1,fold_conf_2,fold_conf_3,fold_conf_4,fold_conf_5,fold_conf_6
22041,HH-S4B-R3E,HH,S4B-R3E,upper,2.05,2.7,0,2,2,test,2,2,2
22042,HH-S4B-R3E,HH,S4B-R3E,upper,2.58,3.4,0,3,3,test,3,3,3
22043,HH-S4B-R3E,HH,S4B-R3E,upper,2.45,3.15,0,4,4,test,4,4,4
22044,HH-S4B-R3E,HH,S4B-R3E,upper,2.3,3,0,5,5,test,5,5,5
22045,HH-S4B-R3E,HH,S4B-R3E,upper,2.32,3,0,1,1,test,1,1,1
22046,HH-S4B-R3E,HH,S4B-R3E,upper,2.5,3.2,0,2,2,test,2,2,2
22047,HH-S4B-R3E,HH,S4B-R3E,upper,2.04,2.8,0,3,3,test,3,3,3
22048,HH-S4B-R3E,HH,S4B-R3E,upper,2.9,3.6,1,4,4,test,4,4,4
22049,HH-S4B-R3E,HH,S4B-R3E,upper,1.36,2.2,0,5,5,test,5,5,5
22050,HH-S4B-R3E,HH,S4B-R3E,upper,2.05,2.7,0,1,1,test,1,1,1
22051,HH-S4B-R3E,HH,S4B-R3E,upper,2.42,3.2,0,2,2,test,2,2,2
22052,HH-S4B-R3E,HH,S4B-R3E,upper,2.16,3,0,3,3,test,3,3,3
22053,HH-S4B-R3E,HH,S4B-R3E,upper,1.28,2.2,0,4,4,test,4,4,4
22054,HH-S4B-R3E,HH,S4B-R3E,upper,2.07,2.8,0,5,5,test,5,5,5
22055,HH-S4B-R3E,HH,S4B-R3E,upper,2.45,3.2,1,1,1,test,1,1,1
22056,HH-S4B-R3E,HH,S4B-R3E,upper,2.15,2.85,1,2,2,test,2,2,2
22057,HH-S4B-R3E,HH,S4B-R3E,upper,1.6,2.35,0,3,3,test,3,3,3
22058,HH-S4B-R3E,HH,S4B-R3E,upper,1.95,2.6,0,4,4,test,4,4,4
22059,HH-S4B-R3E,HH,S4B-R3E,upper,2.74,3.4,1,5,5,test,5,5,5
23000,CD-S4B-R3E,CD,S4B-R3E,upper,1.18,2.72,0,1,1,test,1,1,1
23001,CD-S4B-R3E,CD,S4B-R3E,upper,3.8,5.15,0,2,2,test,2,2,2
23002,CD-S4B-R3E,CD,S4B-R3E,upper,0.42,1.34,0,3,3,test,3,3,3
23003,CD-S4B-R3E,CD,S4B-R3E,upper,1.05,2.5,0,4,4,test,4,4,4
23004,CD-S4B-R3E,CD,S4B-R3E,upper,1,2.35,0,5,5,test,5,5,5
23005,CD-S4B-R3E,CD,S4B-R3E,upper,1,2.6,0,1,1,test,1,1,1
23006,CD-S4B-R3E,CD,S4B-R3E,upper,0.85,2.25,0,2,2,test,2,2,2
23007,CD-S4B-R3E,CD,S4B-R3E,upper,0.88,2.3,0,3,3,test,3,3,3
23008,CD-S4B-R3E,CD,S4B-R3E,upper,1.4,3,0,4,4,test,4,4,4
23009,CD-S4B-R3E,CD,S4B-R3E,upper,0.85,2.25,0,5,5,test,5,5,5
23010,CD-S4B-R3E,CD,S4B-R3E,upper,0.9,2.35,0,1,1,test,1,1,1
23011,CD-S4B-R3E,CD,S4B-R3E,upper,1.2,2.7,0,2,2,test,2,2,2
23012,CD-S4B-R3E,CD,S4B-R3E,upper,1.32,2.8,0,3,3,test,3,3,3
23013,CD-S4B-R3E,CD,S4B-R3E,upper,0.75,2.15,0,4,4,test,4,4,4
23014,CD-S4B-R3E,CD,S4B-R3E,upper,1.18,2.5,0,5,5,test,5,5,5
23015,CD-S4B-R3E,CD,S4B-R3E,upper,0.92,2.35,0,1,1,test,1,1,1
23016,CD-S4B-R3E,CD,S4B-R3E,upper,0.52,1.9,0,2,2,test,2,2,2
23017,CD-S4B-R3E,CD,S4B-R3E,upper,1.1,2.6,0,3,3,test,3,3,3
23018,CD-S4B-R3E,CD,S4B-R3E,upper,1.56,2.95,0,4,4,test,4,4,4
23019,CD-S4B-R3E,CD,S4B-R3E,upper,1.31,2.75,1,5,5,test,5,5,5
23020,CD-S4B-R3E,CD,S4B-R3E,upper,1.48,2.72,0,1,1,test,1,1,1
23021,CD-S4B-R3E,CD,S4B-R3E,upper,1.47,2.6,1,2,2,test,2,2,2
23022,CD-S4B-R3E,CD,S4B-R3E,upper,2,3.15,0,3,3,test,3,3,3
23023,CD-S4B-R3E,CD,S4B-R3E,upper,1.45,2.7,0,4,4,test,4,4,4
23024,CD-S4B-R3E,CD,S4B-R3E,upper,1.8,3.25,1,5,5,test,5,5,5
23025,CD-S4B-R3E,CD,S4B-R3E,upper,1.25,2.5,0,1,1,test,1,1,1
23026,CD-S4B-R3E,CD,S4B-R3E,upper,1.62,2.95,0,2,2,test,2,2,2
23027,CD-S4B-R3E,CD,S4B-R3E,upper,1.35,2.65,0,3,3,test,3,3,3
23028,CD-S4B-R3E,CD,S4B-R3E,upper,2.25,3.5,0,4,4,test,4,4,4
23029,CD-S4B-R3E,CD,S4B-R3E,upper,1.5,2.95,0,5,5,test,5,5,5
23030,CD-S4B-R3E,CD,S4B-R3E,upper,1.35,2.9,0,1,1,test,1,1,1
23031,CD-S4B-R3E,CD,S4B-R3E,upper,1.95,3.45,1,2,2,test,2,2,2
23032,CD-S4B-R3E,CD,S4B-R3E,upper,1.06,2.6,1,3,3,test,3,3,3
23033,CD-S4B-R3E,CD,S4B-R3E,upper,1.6,2.85,0,4,4,test,4,4,4
23034,CD-S4B-R3E,CD,S4B-R3E,upper,1.52,3,0,5,5,test,5,5,5
23035,CD-S4B-R3E,CD,S4B-R3E,upper,1.45,2.9,0,1,1,test,1,1,1
23036,CD-S4B-R3E,CD,S4B-R3E,upper,0.45,1.42,0,2,2,test,2,2,2
23037,CD-S4B-R3E,CD,S4B-R3E,upper,0.815,2.25,0,3,3,test,3,3,3
23038,CD-S4B-R3E,CD,S4B-R3E,upper,1.35,2.99,1,4,4,test,4,4,4
23039,CD-S4B-R3E,CD,S4B-R3E,upper,1.6,3.15,0,5,5,test,5,5,5
23040,CD-S4B-R3E,CD,S4B-R3E,upper,1.5,2.9,0,1,1,test,1,1,1
23041,CD-S4B-R3E,CD,S4B-R3E,upper,0.45,1.47,0,2,2,test,2,2,2
23042,CD-S4B-R3E,CD,S4B-R3E,upper,1.47,3.2,0,3,3,test,3,3,3
23043,CD-S4B-R3E,CD,S4B-R3E,upper,1.1,2.75,0,4,4,test,4,4,4
23044,CD-S4B-R3E,CD,S4B-R3E,upper,1.98,3.25,0,5,5,test,5,5,5
23045,CD-S4B-R3E,CD,S4B-R3E,upper,1.75,3.35,0,1,1,test,1,1,1
23046,CD-S4B-R3E,CD,S4B-R3E,upper,0.62,2.05,0,2,2,test,2,2,2
23047,CD-S4B-R3E,CD,S4B-R3E,upper,0.95,2.42,0,3,3,test,3,3,3
23048,CD-S4B-R3E,CD,S4B-R3E,upper,1.95,3.75,0,4,4,test,4,4,4
23049,CD-S4B-R3E,CD,S4B-R3E,upper,1.7,3.32,0,5,5,test,5,5,5
23050,CD-S4B-R3E,CD,S4B-R3E,upper,1.8,3.35,0,1,1,test,1,1,1
23051,CD-S4B-R3E,CD,S4B-R3E,upper,1.48,3.15,0,2,2,test,2,2,2
23052,CD-S4B-R3E,CD,S4B-R3E,upper,1.3,3,0,3,3,test,3,3,3
23053,CD-S4B-R3E,CD,S4B-R3E,upper,1.28,2.95,0,4,4,test,4,4,4
23054,CD-S4B-R3E,CD,S4B-R3E,upper,0.95,2.4,0,5,5,test,5,5,5
23055,CD-S4B-R3E,CD,S4B-R3E,upper,1.7,3.2,0,1,1,test,1,1,1
23056,CD-S4B-R3E,CD,S4B-R3E,upper,1.25,2.6,0,2,2,test,2,2,2
23057,CD-S4B-R3E,CD,S4B-R3E,upper,1.45,2.8,0,3,3,test,3,3,3
23058,CD-S4B-R3E,CD,S4B-R3E,upper,1.15,2.65,0,4,4,test,4,4,4
23059,CD-S4B-R3E,CD,S4B-R3E,upper,0.75,2.3,0,5,5,test,5,5,5
24000,MB-S4C-R3E,MB,S4C-R3E,upper,2.2,2.9,0,1,1,1,test,1,1
24001,MB-S4C-R3E,MB,S4C-R3E,upper,2.25,3,0,2,2,2,test,2,2
24002,MB-S4C-R3E,MB,S4C-R3E,upper,1.98,2.6,0,3,3,3,test,3,3
24003,MB-S4C-R3E,MB,S4C-R3E,upper,1.78,2.45,1,4,4,4,test,4,4
24004,MB-S4C-R3E,MB,S4C-R3E,upper,1.45,2.15,0,5,5,5,test,5,5
24005,MB-S4C-R3E,MB,S4C-R3E,upper,2,2.65,0,1,1,1,test,1,1
24006,MB-S4C-R3E,MB,S4C-R3E,upper,1.75,2.4,0,2,2,2,test,2,2
24007,MB-S4C-R3E,MB,S4C-R3E,upper,1.68,2.4,0,3,3,3,test,3,3
24008,MB-S4C-R3E,MB,S4C-R3E,upper,1.95,2.6,0,4,4,4,test,4,4
24009,MB-S4C-R3E,MB,S4C-R3E,upper,2.1,2.8,0,5,5,5,test,5,5
24010,MB-S4C-R3E,MB,S4C-R3E,upper,1.15,2.8,1,1,1,1,test,1,1
24011,MB-S4C-R3E,MB,S4C-R3E,upper,2.9,3.55,0,2,2,2,test,2,2
24012,MB-S4C-R3E,MB,S4C-R3E,upper,1.6,2.35,0,3,3,3,test,3,3
24013,MB-S4C-R3E,MB,S4C-R3E,upper,2.6,3.3,0,4,4,4,test,4,4
24014,MB-S4C-R3E,MB,S4C-R3E,upper,1.65,2.6,0,5,5,5,test,5,5
24015,MB-S4C-R3E,MB,S4C-R3E,upper,1.58,2.25,0,1,1,1,test,1,1
24016,MB-S4C-R3E,MB,S4C-R3E,upper,1.52,2.2,1,2,2,2,test,2,2
24017,MB-S4C-R3E,MB,S4C-R3E,upper,1.75,2.4,0,3,3,3,test,3,3
24018,MB-S4C-R3E,MB,S4C-R3E,upper,1.55,2.25,0,4,4,4,test,4,4
24019,MB-S4C-R3E,MB,S4C-R3E,upper,2.05,2.65,0,5,5,5,test,5,5
24020,MB-S4C-R3E,MB,S4C-R3E,upper,1.25,1.85,0,1,1,1,test,1,1
24021,MB-S4C-R3E,MB,S4C-R3E,upper,1.75,2.45,0,2,2,2,test,2,2
24022,MB-S4C-R3E,MB,S4C-R3E,upper,1.85,2.45,0,3,3,3,test,3,3
24023,MB-S4C-R3E,MB,S4C-R3E,upper,2.85,3.5,0,4,4,4,test,4,4
24024,MB-S4C-R3E,MB,S4C-R3E,upper,1.85,2.45,0,5,5,5,test,5,5
24025,MB-S4C-R3E,MB,S4C-R3E,upper,2.28,2.98,0,1,1,1,test,1,1
24026,MB-S4C-R3E,MB,S4C-R3E,upper,1.95,2.6,1,2,2,2,test,2,2
24027,MB-S4C-R3E,MB,S4C-R3E,upper,1.8,2.45,1,3,3,3,test,3,3
24028,MB-S4C-R3E,MB,S4C-R3E,upper,1.55,2.3,0,4,4,4,test,4,4
24029,MB-S4C-R3E,MB,S4C-R3E,upper,1.75,2.4,0,5,5,5,test,5,5
24030,MB-S4C-R3E,MB,S4C-R3E,upper,1.88,2.5,0,1,1,1,test,1,1
24031,MB-S4C-R3E,MB,S4C-R3E,upper,2.4,3,0,2,2,2,test,2,2
24032,MB-S4C-R3E,MB,S4C-R3E,upper,1.4,1.95,0,3,3,3,test,3,3
24033,MB-S4C-R3E,MB,S4C-R3E,upper,1.9,2.55,0,4,4,4,test,4,4
24034,MB-S4C-R3E,MB,S4C-R3E,upper,1.85,2.42,0,5,5,5,test,5,5
24035,MB-S4C-R3E,MB,S4C-R3E,upper,1.58,2.25,0,1,1,1,test,1,1
24036,MB-S4C-R3E,MB,S4C-R3E,upper,1.95,2.6,0,2,2,2,test,2,2
24037,MB-S4C-R3E,MB,S4C-R3E,upper,1.7,2.35,0,3,3,3,test,3,3
24038,MB-S4C-R3E,MB,S4C-R3E,upper,1.95,2.6,0,4,4,4,test,4,4
24039,MB-S4C-R3E,MB,S4C-R3E,upper,1.58,2.25,0,5,5,5,test,5,5
24040,MB-S4C-R3E,MB,S4C-R3E,upper,2.2,2.85,0,1,1,1,test,1,1
24041,MB-S4C-R3E,MB,S4C-R3E,upper,2.12,2.8,0,2,2,2,test,2,2
24042,MB-S4C-R3E,MB,S4C-R3E,upper,2,2.6,0,3,3,3,test,3,3
24043,MB-S4C-R3E,MB,S4C-R3E,upper,1.92,2.8,0,4,4,4,test,4,4
24044,MB-S4C-R3E,MB,S4C-R3E,upper,1.98,2.8,0,5,5,5,test,5,5
24045,MB-S4C-R3E,MB,S4C-R3E,upper,2.05,2.75,0,1,1,1,test,1,1
24046,MB-S4C-R3E,MB,S4C-R3E,upper,4.1,4.85,0,2,2,2,test,2,2
24047,MB-S4C-R3E,MB,S4C-R3E,upper,1.85,2.5,0,3,3,3,test,3,3
24048,MB-S4C-R3E,MB,S4C-R3E,upper,0.82,1.45,0,4,4,4,test,4,4
24049,MB-S4C-R3E,MB,S4C-R3E,upper,1.9,2.5,1,5,5,5,test,5,5
24050,MB-S4C-R3E,MB,S4C-R3E,upper,2.05,2.7,0,1,1,1,test,1,1
24051,MB-S4C-R3E,MB,S4C-R3E,upper,1.58,2.15,0,2,2,2,test,2,2
24052,MB-S4C-R3E,MB,S4C-R3E,upper,1.75,2.35,0,3,3,3,test,3,3
24053,MB-S4C-R3E,MB,S4C-R3E,upper,2,2.6,0,4,4,4,test,4,4
24054,MB-S4C-R3E,MB,S4C-R3E,upper,1.92,2.8,1,5,5,5,test,5,5
24055,MB-S4C-R3E,MB,S4C-R3E,upper,1.92,2.6,0,1,1,1,test,1,1
24056,MB-S4C-R3E,MB,S4C-R3E,upper,1.76,2.45,0,2,2,2,test,2,2
24057,MB-S4C-R3E,MB,S4C-R3E,upper,1.87,2.58,1,3,3,3,test,3,3
24058,MB-S4C-R3E,MB,S4C-R3E,upper,1.75,2.48,0,4,4,4,test,4,4
24059,MB-S4C-R3E,MB,S4C-R3E,upper,1.75,2.4,0,5,5,5,test,5,5
25000,HD-S4C-R3E,HD,S4C-R3E,upper,2.27,2.9,0,1,1,1,test,1,1
25001,HD-S4C-R3E,HD,S4C-R3E,upper,2.16,2.85,0,2,2,2,test,2,2
25002,HD-S4C-R3E,HD,S4C-R3E,upper,1.3,2,0,3,3,3,test,3,3
25003,HD-S4C-R3E,HD,S4C-R3E,upper,0.988,1.64,0,4,4,4,test,4,4
25004,HD-S4C-R3E,HD,S4C-R3E,upper,2.55,3.05,0,5,5,5,test,5,5
25005,HD-S4C-R3E,HD,S4C-R3E,upper,1.95,2.6,0,1,1,1,test,1,1
25006,HD-S4C-R3E,HD,S4C-R3E,upper,2.75,3.4,0,2,2,2,test,2,2
25007,HD-S4C-R3E,HD,S4C-R3E,upper,1.25,1.98,0,3,3,3,test,3,3
25008,HD-S4C-R3E,HD,S4C-R3E,upper,1.78,2.35,0,4,4,4,test,4,4
25009,HD-S4C-R3E,HD,S4C-R3E,upper,3.4,4.2,0,5,5,5,test,5,5
25010,HD-S4C-R3E,HD,S4C-R3E,upper,2.05,2.7,0,1,1,1,test,1,1
25011,HD-S4C-R3E,HD,S4C-R3E,upper,2.6,3.25,1,2,2,2,test,2,2
25012,HD-S4C-R3E,HD,S4C-R3E,upper,1.9,2.6,0,3,3,3,test,3,3
25013,HD-S4C-R3E,HD,S4C-R3E,upper,1.2,2,0,4,4,4,test,4,4
25014,HD-S4C-R3E,HD,S4C-R3E,upper,2.35,3,0,5,5,5,test,5,5
25015,HD-S4C-R3E,HD,S4C-R3E,upper,3,3.8,0,1,1,1,test,1,1
25016,HD-S4C-R3E,HD,S4C-R3E,upper,0.55,1.25,0,2,2,2,test,2,2
25017,HD-S4C-R3E,HD,S4C-R3E,upper,2,2.6,0,3,3,3,test,3,3
25018,HD-S4C-R3E,HD,S4C-R3E,upper,3.05,3.9,0,4,4,4,test,4,4
25019,HD-S4C-R3E,HD,S4C-R3E,upper,2.65,3.55,0,5,5,5,test,5,5
25020,HD-S4C-R3E,HD,S4C-R3E,upper,2.65,3.2,0,1,1,1,test,1,1
25021,HD-S4C-R3E,HD,S4C-R3E,upper,2.35,2.98,0,2,2,2,test,2,2
25022,HD-S4C-R3E,HD,S4C-R3E,upper,0.85,1.6,0,3,3,3,test,3,3
25023,HD-S4C-R3E,HD,S4C-R3E,upper,2.48,3.1,0,4,4,4,test,4,4
25024,HD-S4C-R3E,HD,S4C-R3E,upper,3.55,4.3,0,5,5,5,test,5,5
25025,HD-S4C-R3E,HD,S4C-R3E,upper,1.96,2.75,0,1,1,1,test,1,1
25026,HD-S4C-R3E,HD,S4C-R3E,upper,1.75,2.75,0,2,2,2,test,2,2
25027,HD-S4C-R3E,HD,S4C-R3E,upper,1.25,1.95,0,3,3,3,test,3,3
25028,HD-S4C-R3E,HD,S4C-R3E,upper,2.3,3.05,0,4,4,4,test,4,4
25029,HD-S4C-R3E,HD,S4C-R3E,upper,2.1,3,0,5,5,5,test,5,5
25030,HD-S4C-R3E,HD,S4C-R3E,upper,2.02,3,0,1,1,1,test,1,1
25031,HD-S4C-R3E,HD,S4C-R3E,upper,2.55,3.25,0,2,2,2,test,2,2
25032,HD-S4C-R3E,HD,S4C-R3E,upper,2.28,2.9,0,3,3,3,test,3,3
25033,HD-S4C-R3E,HD,S4C-R3E,upper,0.66,1.4,0,4,4,4,test,4,4
25034,HD-S4C-R3E,HD,S4C-R3E,upper,1.72,2.6,0,5,5,5,test,5,5
25035,HD-S4C-R3E,HD,S4C-R3E,upper,2.54,3.2,0,1,1,1,test,1,1
25036,HD-S4C-R3E,HD,S4C-R3E,upper,2.72,3.6,0,2,2,2,test,2,2
25037,HD-S4C-R3E,HD,S4C-R3E,upper,1.7,2.2,0,3,3,3,test,3,3
25038,HD-S4C-R3E,HD,S4C-R3E,upper,2.65,3.4,0,4,4,4,test,4,4
25039,HD-S4C-R3E,HD,S4C-R3E,upper,1.75,2.5,0,5,5,5,test,5,5
25040,HD-S4C-R3E,HD,S4C-R3E,upper,2.32,3,0,1,1,1,test,1,1
25041,HD-S4C-R3E,HD,S4C-R3E,upper,2.32,2.95,0,2,2,2,test,2,2
25042,HD-S4C-R3E,HD,S4C-R3E,upper,2.75,3.3,0,3,3,3,test,3,3
25043,HD-S4C-R3E,HD,S4C-R3E,upper,2,2.9,0,4,4,4,test,4,4
25044,HD-S4C-R3E,HD,S4C-R3E,upper,1.85,2.55,1,5,5,5,test,5,5
25045,HD-S4C-R3E,HD,S4C-R3E,upper,2.18,3.1,0,1,1,1,test,1,1
25046,HD-S4C-R3E,HD,S4C-R3E,upper,3.22,3.95,0,2,2,2,test,2,2
25047,HD-S4C-R3E,HD,S4C-R3E,upper,1.64,2.4,0,3,3,3,test,3,3
25048,HD-S4C-R3E,HD,S4C-R3E,upper,2.35,2.9,0,4,4,4,test,4,4
25049,HD-S4C-R3E,HD,S4C-R3E,upper,1.78,2.4,0,5,5,5,test,5,5
25050,HD-S4C-R3E,HD,S4C-R3E,upper,2.3,2.85,0,1,1,1,test,1,1
25051,HD-S4C-R3E,HD,S4C-R3E,upper,2.5,3.1,0,2,2,2,test,2,2
25052,HD-S4C-R3E,HD,S4C-R3E,upper,2.26,3,0,3,3,3,test,3,3
25053,HD-S4C-R3E,HD,S4C-R3E,upper,2.32,3,0,4,4,4,test,4,4
25054,HD-S4C-R3E,HD,S4C-R3E,upper,1.48,2,0,5,5,5,test,5,5
25055,HD-S4C-R3E,HD,S4C-R3E,upper,3.35,4.45,0,1,1,1,test,1,1
25056,HD-S4C-R3E,HD,S4C-R3E,upper,1.9,2.6,0,2,2,2,test,2,2
25057,HD-S4C-R3E,HD,S4C-R3E,upper,1.68,2.4,0,3,3,3,test,3,3
25058,HD-S4C-R3E,HD,S4C-R3E,upper,0.55,1.4,0,4,4,4,test,4,4
25059,HD-S4C-R3E,HD,S4C-R3E,upper,2.05,2.65,0,5,5,5,test,5,5
26000,HH-S4C-R3E,HH,S4C-R3E,upper,2.12,2.8,0,1,1,1,test,1,1
26001,HH-S4C-R3E,HH,S4C-R3E,upper,2.08,2.8,0,2,2,2,test,2,2
26002,HH-S4C-R3E,HH,S4C-R3E,upper,2.1,2.8,0,3,3,3,test,3,3
26003,HH-S4C-R3E,HH,S4C-R3E,upper,2,2.65,0,4,4,4,test,4,4
26004,HH-S4C-R3E,HH,S4C-R3E,upper,3.15,3.82,0,5,5,5,test,5,5
26005,HH-S4C-R3E,HH,S4C-R3E,upper,2.04,2.72,0,1,1,1,test,1,1
26006,HH-S4C-R3E,HH,S4C-R3E,upper,2.64,3.4,0,2,2,2,test,2,2
26007,HH-S4C-R3E,HH,S4C-R3E,upper,1.98,2.6,0,3,3,3,test,3,3
26008,HH-S4C-R3E,HH,S4C-R3E,upper,1.45,2.1,0,4,4,4,test,4,4
26009,HH-S4C-R3E,HH,S4C-R3E,upper,2.48,3.12,0,5,5,5,test,5,5
26010,HH-S4C-R3E,HH,S4C-R3E,upper,2.35,3,0,1,1,1,test,1,1
26011,HH-S4C-R3E,HH,S4C-R3E,upper,2.1,2.75,0,2,2,2,test,2,2
26012,HH-S4C-R3E,HH,S4C-R3E,upper,1.55,2.2,1,3,3,3,test,3,3
26013,HH-S4C-R3E,HH,S4C-R3E,upper,1.46,2.08,0,4,4,4,test,4,4
26014,HH-S4C-R3E,HH,S4C-R3E,upper,1.92,2.55,0,5,5,5,test,5,5
26015,HH-S4C-R3E,HH,S4C-R3E,upper,1.75,2.4,0,1,1,1,test,1,1
26016,HH-S4C-R3E,HH,S4C-R3E,upper,2,2.7,0,2,2,2,test,2,2
26017,HH-S4C-R3E,HH,S4C-R3E,upper,1.7,2.4,0,3,3,3,test,3,3
26018,HH-S4C-R3E,HH,S4C-R3E,upper,2.25,2.9,0,4,4,4,test,4,4
26019,HH-S4C-R3E,HH,S4C-R3E,upper,2.05,2.8,0,5,5,5,test,5,5
26020,HH-S4C-R3E,HH,S4C-R3E,upper,1.88,2.6,0,1,1,1,test,1,1
26021,HH-S4C-R3E,HH,S4C-R3E,upper,1.95,2.65,0,2,2,2,test,2,2
26022,HH-S4C-R3E,HH,S4C-R3E,upper,2,2.6,0,3,3,3,test,3,3
26023,HH-S4C-R3E,HH,S4C-R3E,upper,2.4,3.14,0,4,4,4,test,4,4
26024,HH-S4C-R3E,HH,S4C-R3E,upper,2.55,3.2,0,5,5,5,test,5,5
26025,HH-S4C-R3E,HH,S4C-R3E,upper,1.72,2.4,0,1,1,1,test,1,1
26026,HH-S4C-R3E,HH,S4C-R3E,upper,1.82,2.5,0,2,2,2,test,2,2
26027,HH-S4C-R3E,HH,S4C-R3E,upper,2.45,3.1,0,3,3,3,test,3,3
26028,HH-S4C-R3E,HH,S4C-R3E,upper,2.45,3.14,0,4,4,4,test,4,4
26029,HH-S4C-R3E,HH,S4C-R3E,upper,2.32,2.92,0,5,5,5,test,5,5
26030,HH-S4C-R3E,HH,S4C-R3E,upper,2.08,2.7,0,1,1,1,test,1,1
26031,HH-S4C-R3E,HH,S4C-R3E,upper,2.35,3,0,2,2,2,test,2,2
26032,HH-S4C-R3E,HH,S4C-R3E,upper,2.15,2.8,0,3,3,3,test,3,3
26033,HH-S4C-R3E,HH,S4C-R3E,upper,2.35,2.95,0,4,4,4,test,4,4
26034,HH-S4C-R3E,HH,S4C-R3E,upper,1.82,2.5,1,5,5,5,test,5,5
26035,HH-S4C-R3E,HH,S4C-R3E,upper,2.08,2.6,0,1,1,1,test,1,1
26036,HH-S4C-R3E,HH,S4C-R3E,upper,2.85,3.4,0,2,2,2,test,2,2
26037,HH-S4C-R3E,HH,S4C-R3E,upper,1.76,2.4,1,3,3,3,test,3,3
26038,HH-S4C-R3E,HH,S4C-R3E,upper,1.85,2.5,0,4,4,4,test,4,4
26039,HH-S4C-R3E,HH,S4C-R3E,upper,1.9,2.6,0,5,5,5,test,5,5
26040,HH-S4C-R3E,HH,S4C-R3E,upper,2.1,2.8,0,1,1,1,test,1,1
26041,HH-S4C-R3E,HH,S4C-R3E,upper,2.68,3.35,1,2,2,2,test,2,2
26042,HH-S4C-R3E,HH,S4C-R3E,upper,2.08,2.8,0,3,3,3,test,3,3
26043,HH-S4C-R3E,HH,S4C-R3E,upper,2.32,3,0,4,4,4,test,4,4
26044,HH-S4C-R3E,HH,S4C-R3E,upper,1.98,2.6,0,5,5,5,test,5,5
26045,HH-S4C-R3E,HH,S4C-R3E,upper,2,2.6,1,1,1,1,test,1,1
26046,HH-S4C-R3E,HH,S4C-R3E,upper,2.68,3.35,0,2,2,2,test,2,2
26047,HH-S4C-R3E,HH,S4C-R3E,upper,2.12,2.8,0,3,3,3,test,3,3
26048,HH-S4C-R3E,HH,S4C-R3E,upper,1.5,2.2,1,4,4,4,test,4,4
26049,HH-S4C-R3E,HH,S4C-R3E,upper,1.6,2.2,0,5,5,5,test,5,5
26050,HH-S4C-R3E,HH,S4C-R3E,upper,1.9,2.6,0,1,1,1,test,1,1
26051,HH-S4C-R3E,HH,S4C-R3E,upper,2.2,2.85,1,2,2,2,test,2,2
26052,HH-S4C-R3E,HH,S4C-R3E,upper,1.9,2.6,0,3,3,3,test,3,3
26053,HH-S4C-R3E,HH,S4C-R3E,upper,1.25,1.95,0,4,4,4,test,4,4
26054,HH-S4C-R3E,HH,S4C-R3E,upper,2.02,2.65,0,5,5,5,test,5,5
26055,HH-S4C-R3E,HH,S4C-R3E,upper,2.4,3.1,0,1,1,1,test,1,1
26056,HH-S4C-R3E,HH,S4C-R3E,upper,0.95,1.65,0,2,2,2,test,2,2
26057,HH-S4C-R3E,HH,S4C-R3E,upper,2.25,2.9,0,3,3,3,test,3,3
26058,HH-S4C-R3E,HH,S4C-R3E,upper,1.92,2.64,1,4,4,4,test,4,4
26059,HH-S4C-R3E,HH,S4C-R3E,upper,2.1,2.7,0,5,5,5,test,5,5
27000,CD-S4C-R3E,CD,S4C-R3E,upper,1.18,2.7,0,1,1,1,test,1,1
27001,CD-S4C-R3E,CD,S4C-R3E,upper,1.05,2.6,1,2,2,2,test,2,2
27002,CD-S4C-R3E,CD,S4C-R3E,upper,1.45,3,1,3,3,3,test,3,3
27003,CD-S4C-R3E,CD,S4C-R3E,upper,1.9,3.55,0,4,4,4,test,4,4
27004,CD-S4C-R3E,CD,S4C-R3E,upper,1.88,3.35,0,5,5,5,test,5,5
27005,CD-S4C-R3E,CD,S4C-R3E,upper,1.3,2.45,0,1,1,1,test,1,1
27006,CD-S4C-R3E,CD,S4C-R3E,upper,1.7,3.2,1,2,2,2,test,2,2
27007,CD-S4C-R3E,CD,S4C-R3E,upper,0.95,2.65,0,3,3,3,test,3,3
27008,CD-S4C-R3E,CD,S4C-R3E,upper,0.85,2.55,0,4,4,4,test,4,4
27009,CD-S4C-R3E,CD,S4C-R3E,upper,1.55,3.05,0,5,5,5,test,5,5
27010,CD-S4C-R3E,CD,S4C-R3E,upper,1,2.82,0,1,1,1,test,1,1
27011,CD-S4C-R3E,CD,S4C-R3E,upper,1.85,3.2,1,2,2,2,test,2,2
27012,CD-S4C-R3E,CD,S4C-R3E,upper,1.4,2.95,0,3,3,3,test,3,3
27013,CD-S4C-R3E,CD,S4C-R3E,upper,1.85,3.6,0,4,4,4,test,4,4
27014,CD-S4C-R3E,CD,S4C-R3E,upper,1.95,3.65,0,5,5,5,test,5,5
27015,CD-S4C-R3E,CD,S4C-R3E,upper,1.6,3.45,0,1,1,1,test,1,1
27016,CD-S4C-R3E,CD,S4C-R3E,upper,1.58,3.25,1,2,2,2,test,2,2
27017,CD-S4C-R3E,CD,S4C-R3E,upper,1.25,3,0,3,3,3,test,3,3
27018,CD-S4C-R3E,CD,S4C-R3E,upper,1.7,2.8,0,4,4,4,test,4,4
27019,CD-S4C-R3E,CD,S4C-R3E,upper,0.88,2.55,0,5,5,5,test,5,5
