,track-id,building,type,position,type-position,x-pos,y-pos,z-pos,floor,noisy,event-start-s,event-end-s
2967,B-000017.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.07,
2968,B-000018.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.15,
2969,B-000019.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.25,
2970,B-000020.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.73,
2971,B-000021.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.44,
2972,B-000022.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.25,
2973,B-000023.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.76,
2974,B-000024.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.34,
2975,B-000025.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.47,
2976,B-000026.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,0.67,
2977,B-000027.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.55,
2978,B-000028.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.49,
2979,B-000029.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.78,
2980,B-000030.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.62,
2981,B-000031.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.33,
2982,B-000032.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.47,
2983,B-000033.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.58,
2984,B-000034.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.55,
2985,B-000035.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.61,
2986,B-000036.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.13,
2987,B-000037.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.29,
2988,B-000038.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.35,
2989,B-000039.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.47,
2990,B-000040.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.58,
2991,B-000041.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.51,
2992,B-000042.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.47,
2993,B-000043.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.15,
2994,B-000044.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.35,
2995,B-000045.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.45,
2996,B-000046.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.39,
2997,B-000047.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.34,
2998,B-000048.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.15,
2999,B-000049.m4a,B,MB,S3A-R4E,MB-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.36,
3000,B-001000.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.55,
3001,B-001001.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.28,
3002,B-001002.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.5,
3003,B-001003.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.38,
3004,B-001004.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.31,
3005,B-001005.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.37,
3006,B-001006.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.35,
3007,B-001007.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.53,
3008,B-001008.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.5,
3009,B-001009.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.43,
3010,B-001010.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.39,
3011,B-001011.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.55,
3012,B-001012.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.1,
3013,B-001013.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.02,
3014,B-001014.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.56,
3015,B-001015.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.48,
3016,B-001016.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.45,
3017,B-001017.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.55,
3018,B-001018.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.69,
3019,B-001019.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.11,
3020,B-001020.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.41,
3021,B-001021.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.13,
3022,B-001022.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.24,
3023,B-001023.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,0.97,
3024,B-001024.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.92,
3025,B-001025.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.34,
3026,B-001026.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.58,
3027,B-001027.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.31,
3028,B-001028.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.09,
3029,B-001029.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.12,
3030,B-001030.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.4,
3031,B-001031.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.4,
3032,B-001032.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.35,
3033,B-001033.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.27,
3034,B-001034.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.19,
3035,B-001035.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.25,
3036,B-001036.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.39,
3037,B-001037.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.4,
3038,B-001038.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.3,
3039,B-001039.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.39,
3040,B-001040.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.4,
3041,B-001041.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.58,
3042,B-001042.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.41,
3043,B-001043.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.14,
3044,B-001044.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.32,
3045,B-001045.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.78,
3046,B-001046.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.57,
3047,B-001047.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.68,
3048,B-001048.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.61,
3049,B-001049.m4a,B,HD,S3A-R4E,HD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.56,
3050,B-002000.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.94,
3051,B-002001.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.31,
3052,B-002002.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.3,
3053,B-002003.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.65,
3054,B-002004.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.6,
3055,B-002005.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.41,
3056,B-002006.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.95,
3057,B-002007.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.75,
3058,B-002008.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.43,
3059,B-002009.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.66,
3060,B-002010.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.91,
3061,B-002011.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.41,
3062,B-002012.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.5,
3063,B-002013.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.97,
3064,B-002014.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.45,
3065,B-002015.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.78,
3066,B-002016.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.51,
3067,B-002017.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.23,
3068,B-002018.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.29,
3069,B-002019.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.82,
3070,B-002020.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.46,
3071,B-002021.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.93,
3072,B-002022.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.4,
3073,B-002023.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.61,
3074,B-002024.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.34,
3075,B-002025.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.54,
3076,B-002026.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.73,
3077,B-002027.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.83,
3078,B-002028.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.78,
3079,B-002029.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.99,
3080,B-002030.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.8,
3081,B-002031.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.5,
3082,B-002032.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,2.1,
3083,B-002033.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,2.04,
3084,B-002034.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.98,
3085,B-002035.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.65,
3086,B-002036.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.68,
3087,B-002037.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.54,
3088,B-002038.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.65,
3089,B-002039.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.57,
3090,B-002040.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.85,
3091,B-002041.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.87,
3092,B-002042.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.91,
3093,B-002043.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.61,
3094,B-002044.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.57,
3095,B-002045.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.85,
3096,B-002046.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.7,
3097,B-002047.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.75,
3098,B-002048.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.32,
3099,B-002049.m4a,B,HH,S3A-R4E,HH-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.65,
3100,B-003000.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.13,
3101,B-003001.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.17,
3102,B-003002.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.9,
3103,B-003003.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.61,
3104,B-003004.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.41,
3105,B-003005.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.61,
3106,B-003006.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.3,
3107,B-003007.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.22,
3108,B-003008.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.11,
3109,B-003009.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.16,
3110,B-003010.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.12,
3111,B-003011.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.53,
3112,B-003012.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.46,
3113,B-003013.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.74,
3114,B-003014.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.25,
3115,B-003015.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.57,
3116,B-003016.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.33,
3117,B-003017.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.38,
3118,B-003018.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.42,
3119,B-003019.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.39,
3120,B-003020.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.76,
3121,B-003021.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,0.79,
3122,B-003022.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.2,
3123,B-003023.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.83,
3124,B-003024.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.42,
3125,B-003025.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.38,
3126,B-003026.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.49,
3127,B-003027.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.62,
3128,B-003028.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.47,
3129,B-003029.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.58,
3130,B-003030.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.28,
3131,B-003031.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.53,
3132,B-003032.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.45,
3133,B-003033.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.52,
3134,B-003034.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.47,
3135,B-003035.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.28,
3136,B-003036.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.55,
3137,B-003037.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.5,
3138,B-003038.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.4,
3139,B-003039.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.49,
3140,B-003040.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.55,
3141,B-003041.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.11,
3142,B-003042.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.28,
3143,B-003043.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.16,
3144,B-003044.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.07,
3145,B-003045.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.31,
3146,B-003046.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.25,
3147,B-003047.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.38,
3148,B-003048.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.46,
3149,B-003049.m4a,B,CD,S3A-R4E,CD-S3A-R4E,-2.2,0,-4,-1,UNKNOWN,1.58,
3150,B-004000.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.57,
3151,B-004001.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,0.87,
3152,B-004002.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.54,
3153,B-004003.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.69,
3154,B-004004.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.3,
3155,B-004005.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.38,
3156,B-004006.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.58,
3157,B-004007.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.55,
3158,B-004008.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.5,
3159,B-004009.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,0.99,
3160,B-004010.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.85,
3161,B-004011.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.7,
3162,B-004012.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.76,
3163,B-004013.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.2,
3164,B-004014.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.28,
3165,B-004015.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.63,
3166,B-004016.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.36,
3167,B-004017.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.94,
3168,B-004018.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.88,
3169,B-004019.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,2.11,
3170,B-004020.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.37,
3171,B-004021.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.93,
3172,B-004022.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,2.11,
3173,B-004023.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.42,
3174,B-004024.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,2.29,
3175,B-004025.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.4,
3176,B-004026.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.54,
3177,B-004027.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.23,
3178,B-004028.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,2.11,
3179,B-004029.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.84,
3180,B-004030.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.77,
3181,B-004031.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.52,
3182,B-004032.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.18,
3183,B-004033.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.3,
3184,B-004034.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.44,
3185,B-004035.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.87,
3186,B-004036.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.5,
3187,B-004037.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,2.31,
3188,B-004038.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,2.35,
3189,B-004039.m4a,B,MB,S3B-R4E,MB-S3B-R4E,2.2,0,-4,-1,UNKNOWN,0.9,
3190,B-005000.m4a,B,HD,S3B-R4E,HD-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.11,
3191,B-005001.m4a,B,HD,S3B-R4E,HD-S3B-R4E,2.2,0,-4,-1,UNKNOWN,1.12,
